移动源1,#genre#
 NewTV家庭剧场,http://121.31.30.90:8085/ysten-business/live/jiatingjc/1.m3u8
 NewTV爱情喜剧,http://121.31.30.90:8085/ysten-business/live/aiqingxj/1.m3u8
 NewTV古装剧场,http://121.31.30.90:8085/ysten-business/live/guzhuangjc/1.m3u8
 NewTV军旅剧场,http://121.31.30.90:8085/ysten-business/live/junlvjc/1.m3u8
 NewTV惊悚悬疑,http://121.31.30.90:8085/ysten-business/live/jingsongxy/1.m3u8
 NewTV精品记录,http://121.31.30.90:8085/ysten-business/live/jingpinjl/1.m3u8
 NewTV军事评论,http://121.31.30.90:8085/ysten-business/live/junshipl/1.m3u8
 NewTV农业致富,http://121.31.30.90:8085/ysten-business/live/nongyezf/1.m3u8
 NewTV电竞,http://121.31.30.90:8085/ysten-business/live/wmyx/1.m3u8
 NewTV健康有约,http://121.31.30.90:8085/ysten-business/live/ljiankangyouyue/1.m3u8
 NewTV搏击,http://121.31.30.90:8085/ysten-business/live/SD-1500k-576P-bokesen/1.m3u8
 CETV1,http://121.31.30.90:8085/ysten-business/live/jiaoyutv/1.m3u8
天途电信源,#genre#
 CCTV1,http://gslbserv.itv.cmvideo.cn:80/000000001000/reallive-hdcctv1/1.m3u8?channel-id=ystenlive&Contentid=reallive-hdcctv1&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=reallive-hdcctv1&owchid=ystenlive&owsid=7951969344461655967
 CCTV2,http://gslbserv.itv.cmvideo.cn:80/000000001000/5353323539453949720/1.m3u8?channel-id=ystenlive&Contentid=5353323539453949720&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=5353323539453949720&owchid=ystenlive&owsid=7951969344460973865
 CCTV3,http://gslbserv.itv.cmvideo.cn:80/000000001000/8378175926191110263/1.m3u8?channel-id=ystenlive&Contentid=8378175926191110263&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=8378175926191110263&owchid=ystenlive&owsid=7951969344460961673
 CCTV4,http://gslbserv.itv.cmvideo.cn:80/000000001000/8183388942203045169/1.m3u8?channel-id=ystenlive&Contentid=8183388942203045169&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=8183388942203045169&owchid=ystenlive&owsid=7951969344460948099
 CCTV5,http://gslbserv.itv.cmvideo.cn:80/000000001000/reallive-cctv5/1.m3u8?channel-id=ystenlive&Contentid=reallive-cctv5&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=reallive-cctv5&owchid=ystenlive&owsid=7951969344460933131
 CCTV5+,http://gslbserv.itv.cmvideo.cn:80/000000001000/reallive-cctv5plus/1.m3u8?channel-id=ystenlive&Contentid=reallive-cctv5plus&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=reallive-cctv5plus&owchid=ystenlive&owsid=7951969344461198178
 CCTV6,http://gslbserv.itv.cmvideo.cn:80/000000001000/6117099895556651277/1.m3u8?channel-id=ystenlive&Contentid=6117099895556651277&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=6117099895556651277&owchid=ystenlive&owsid=7951969344460914262
 CCTV7,http://gslbserv.itv.cmvideo.cn:80/000000001000/7050628689018054317/1.m3u8?channel-id=ystenlive&Contentid=7050628689018054317&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=7050628689018054317&owchid=ystenlive&owsid=7951969344461071292
 CCTV8,http://gslbserv.itv.cmvideo.cn:80/000000001000/8871488051501921127/1.m3u8?channel-id=ystenlive&Contentid=8871488051501921127&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=8871488051501921127&owchid=ystenlive&owsid=7951969344461083214
 CCTV9,http://gslbserv.itv.cmvideo.cn:80/000000001000/6275371742726901431/1.m3u8?channel-id=ystenlive&Contentid=6275371742726901431&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=6275371742726901431&owchid=ystenlive&owsid=7951969344461093397
 CCTV10,http://gslbserv.itv.cmvideo.cn:80/000000001000/7019587760656900133/1.m3u8?channel-id=ystenlive&Contentid=7019587760656900133&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=7019587760656900133&owchid=ystenlive&owsid=7951969344461108918
 CCTV11,http://gslbserv.itv.cmvideo.cn:80/000000001000/6351457414282570521/1.m3u8?channel-id=ystenlive&Contentid=6351457414282570521&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=6351457414282570521&owchid=ystenlive&owsid=7951969344461118626
 CCTV12,http://gslbserv.itv.cmvideo.cn:80/000000001000/5325631075193490169/1.m3u8?channel-id=ystenlive&Contentid=5325631075193490169&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=5325631075193490169&owchid=ystenlive&owsid=7951969344461128324
 CCTV13,http://gslbserv.itv.cmvideo.cn:80/000000001000/6918130250570453526/1.m3u8?channel-id=ystenlive&Contentid=6918130250570453526&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=6918130250570453526&owchid=ystenlive&owsid=7951969344461137026
 CCTV14,http://gslbserv.itv.cmvideo.cn:80/000000001000/8203666801302077036/1.m3u8?channel-id=ystenlive&Contentid=8203666801302077036&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=8203666801302077036&owchid=ystenlive&owsid=7951969344461164890
 CCTV15,http://gslbserv.itv.cmvideo.cn:80/000000001000/4832596595465032187/1.m3u8?channel-id=ystenlive&Contentid=4832596595465032187&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=4832596595465032187&owchid=ystenlive&owsid=7951969344461174577
 CCTV17,http://httpdvb.slave.ttcatv.tv:13164/playurl?playtype=live&protocol=hls&accesstoken=R5D899442U30931010K776943DDIBD142B6APBM3226877V1044EZ33519WE45CE2F5221&playtoken=ABCDEFGHI&programid=4200000332.m3u8
 东方卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/4699937686040264690/1.m3u8?channel-id=ystenlive&Contentid=4699937686040264690&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=4699937686040264690&owchid=ystenlive&owsid=7951969344461368555
 辽宁卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/7638375013635582245/1.m3u8?channel-id=ystenlive&Contentid=7638375013635582245&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=7638375013635582245&owchid=ystenlive&owsid=7951969344461605286
 江苏卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/4690153511271751319/1.m3u8?channel-id=ystenlive&Contentid=4690153511271751319&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=4690153511271751319&owchid=ystenlive&owsid=7951969344461388681
 浙江卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/4945391150963996912/1.m3u8?channel-id=ystenlive&Contentid=4945391150963996912&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=4945391150963996912&owchid=ystenlive&owsid=7951969344461378244
 黑龙江卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/8467838254824392379/1.m3u8?channel-id=ystenlive&Contentid=8467838254824392379&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=8467838254824392379&owchid=ystenlive&owsid=7951969344461634763
 广东卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/6604532991586541024/1.m3u8?channel-id=ystenlive&Contentid=6604532991586541024&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=6604532991586541024&owchid=ystenlive&owsid=7951969344461463247
 北京卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/8258663409451267714/1.m3u8?channel-id=ystenlive&Contentid=8258663409451267714&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=8258663409451267714&owchid=ystenlive&owsid=7951969344461450633
 深圳卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/7696950400632248401/1.m3u8?channel-id=ystenlive&Contentid=7696950400632248401&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=7696950400632248401&owchid=ystenlive&owsid=7951969344461357746
 安徽卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/4774346722046993363/1.m3u8?channel-id=ystenlive&Contentid=4774346722046993363&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=4774346722046993363&owchid=ystenlive&owsid=7951969344461700339
 天津卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/8798367982904688776/1.m3u8?channel-id=ystenlive&Contentid=8798367982904688776&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=8798367982904688776&owchid=ystenlive&owsid=7951969344461336601
 湖北卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/6956052407855047826/1.m3u8?channel-id=ystenlive&Contentid=6956052407855047826&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=6956052407855047826&owchid=ystenlive&owsid=7951969344461779002
 东南卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/7721801662260370363/1.m3u8?channel-id=ystenlive&Contentid=7721801662260370363&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=7721801662260370363&owchid=ystenlive&owsid=7951969344461473190
 贵州卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/5468064193211864646/1.m3u8?channel-id=ystenlive&Contentid=5468064193211864646&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=5468064193211864646&owchid=ystenlive&owsid=7951969344461411026
 江西卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/5616078396620462481/1.m3u8?channel-id=ystenlive&Contentid=5616078396620462481&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=5616078396620462481&owchid=ystenlive&owsid=7951969344462021624
 四川卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/8744805262559782299/1.m3u8?channel-id=ystenlive&Contentid=8744805262559782299&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=8744805262559782299&owchid=ystenlive&owsid=7951969344462057443
 重庆卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/4995134319251569870/1.m3u8?channel-id=ystenlive&Contentid=4995134319251569870&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=4995134319251569870&owchid=ystenlive&owsid=7951969344462067550
 河南卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/7304224304099543804/1.m3u8?channel-id=ystenlive&Contentid=7304224304099543804&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=7304224304099543804&owchid=ystenlive&owsid=7951969344461755474
 湖南卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/8655038471675748531/1.m3u8?channel-id=ystenlive&Contentid=8655038471675748531&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=8655038471675748531&owchid=ystenlive&owsid=7951969344461592272
 山东卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/7347081113971056899/1.m3u8?channel-id=ystenlive&Contentid=7347081113971056899&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=7347081113971056899&owchid=ystenlive&owsid=7951969344462114923
 河北卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/8360637122634561354/1.m3u8?channel-id=ystenlive&Contentid=8360637122634561354&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=8360637122634561354&owchid=ystenlive&owsid=7951969344461399812
 河北卫视,http://weblive.hebtv.com/live/hbws_bq/index.m3u8
 吉林卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/6042486520432105075/1.m3u8?channel-id=ystenlive&Contentid=6042486520432105075&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=6042486520432105075&owchid=ystenlive&owsid=7951969344462039628
 中国教育,http://gslbserv.itv.cmvideo.cn:80/000000001000/7106250793420582078/1.m3u8?channel-id=ystenlive&Contentid=7106250793420582078&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=7106250793420582078&owchid=ystenlive&owsid=7951969344461842405
 北京纪实,http://httpdvb.slave.ttcatv.tv:13164/playurl?playtype=live&protocol=hls&accesstoken=R5D899442U30931010K776943DDIBD142B6APBM3226877V1044EZ33519WE45CE2F5221&playtoken=ABCDEFGHI&programid=4200000314.m3u8
 山西卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/4821787565788875765/1.m3u8?channel-id=ystenlive&Contentid=4821787565788875765&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=4821787565788875765&owchid=ystenlive&owsid=7951969344461967835
 海南卫视,http://hnhbxww.com/live.php?http://mlive1.91kds.cn/b9/hitv.m3u8?id=lywshd
 海南卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/7899627377857656087/1.m3u8?channel-id=ystenlive&Contentid=7899627377857656087&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=7899627377857656087&owchid=ystenlive&owsid=7951969344461185870
 云南卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/8567124785369040339/1.m3u8?channel-id=ystenlive&Contentid=8567124785369040339&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=8567124785369040339&owchid=ystenlive&owsid=7951969344461986086
 陕西卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/7120278140251237664/1.m3u8?channel-id=ystenlive&Contentid=7120278140251237664&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=7120278140251237664&owchid=ystenlive&owsid=7951969344461996999
 新疆卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/5802765535081445534/1.m3u8?channel-id=ystenlive&Contentid=5802765535081445534&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=5802765535081445534&owchid=ystenlive&owsid=7951969344462129202
 广西卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/8069815772565148726/1.m3u8?channel-id=ystenlive&Contentid=8069815772565148726&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=8069815772565148726&owchid=ystenlive&owsid=7951969344462006482
 青海卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/6721180114242078041/1.m3u8?channel-id=ystenlive&Contentid=6721180114242078041&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=6721180114242078041&owchid=ystenlive&owsid=7951969344461946004
 青海卫视,http://cctvtxyh5c.liveplay.myqcloud.com/wstv/qinghai_2/index.m3u8
 甘肃卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/8938598377512027715/1.m3u8?channel-id=ystenlive&Contentid=8938598377512027715&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=8938598377512027715&owchid=ystenlive&owsid=7951969344461714249
 内蒙古卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/5559214655508729688/1.m3u8?channel-id=ystenlive&Contentid=5559214655508729688&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=5559214655508729688&owchid=ystenlive&owsid=7951969344462030593
 内蒙古卫视,http://by4.nty.tv189.cn/tm-neimenggutv-800k.m3u8
 宁夏卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/7527747602951312973/1.m3u8?channel-id=ystenlive&Contentid=7527747602951312973&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=7527747602951312973&owchid=ystenlive&owsid=7951969344462077932
 西藏卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/6603041244077933770/1.m3u8?channel-id=ystenlive&Contentid=6603041244077933770&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=6603041244077933770&owchid=ystenlive&owsid=7951969344462206373
 康巴卫视,http://stream.kangbatv.com/test/sd/live.m3u8
 延边卫视,http://live.ybtvyun.com/video/s10006-cys-sd/index.m3u8
 兵团卫视,http://v.btzx.com.cn:1935/live/weishi.stream/playlist.m3u8
 山东教育,http://gslbserv.itv.cmvideo.cn:80/000000001000/7341476808603780321/1.m3u8?channel-id=ystenlive&Contentid=7341476808603780321&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=7341476808603780321&owchid=ystenlive&owsid=7951969344461956891
 山东教育,http://live.sdetv.com.cn/live/sdetv/playlist.m3u8
 金鹰卡通,http://gslbserv.itv.cmvideo.cn:80/000000001000/5201381050640253101/1.m3u8?channel-id=ystenlive&Contentid=5201381050640253101&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=5201381050640253101&owchid=ystenlive&owsid=7951969344461723999
 北京卡酷,http://gslbserv.itv.cmvideo.cn:80/000000001000/7589856436881630561/1.m3u8?channel-id=ystenlive&Contentid=7589856436881630561&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=7589856436881630561&owchid=ystenlive&owsid=7951969344461746140
浙江联通源,#genre#
 CCTV1,http://101.71.255.229:6610/zjhs/2/10079/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://101.71.255.229:6610/zjhs/2/10078/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 CCTV2,http://101.71.255.229:6610/zjhs/2/10089/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://101.71.255.229:6610/zjhs/2/10082/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://101.71.255.229:6610/zjhs/2/10063/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 CCTV3,http://101.71.255.229:6610/zjhs/2/10069/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://101.71.255.229:6610/zjhs/2/10068/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 CCTV4,http://101.71.255.229:6610/zjhs/2/10090/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://101.71.255.229:6610/zjhs/2/10074/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 CCTV5,http://101.71.255.229:6610/zjhs/2/10076/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://101.71.255.229:6610/zjhs/2/10075/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 CCTV6,http://101.71.255.229:6610/zjhs/2/10066/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://101.71.255.229:6610/zjhs/2/10065/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 CCTV7,http://101.71.255.229:6610/zjhs/2/10091/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://101.71.255.229:6610/zjhs/2/10067/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 CCTV8,http://101.71.255.229:6610/zjhs/2/10062/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://101.71.255.229:6610/zjhs/2/10061/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 CCTV9,http://101.71.255.229:6610/zjhs/2/10092/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://101.71.255.229:6610/zjhs/2/10064/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 CCTV10,http://101.71.255.229:6610/zjhs/2/10084/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://101.71.255.229:6610/zjhs/2/10072/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 CCTV11,http://101.71.255.229:6610/zjhs/2/10085/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://101.71.255.229:6610/zjhs/2/10073/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 CCTV12,http://101.71.255.229:6610/zjhs/2/10086/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://101.71.255.229:6610/zjhs/2/10071/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 CCTV13,http://101.71.255.229:6610/zjhs/2/10077/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 CCTV14,http://101.71.255.229:6610/zjhs/2/10087/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://101.71.255.229:6610/zjhs/2/10070/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 CCTV15,http://101.71.255.229:6610/zjhs/2/10088/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://101.71.255.229:6610/zjhs/2/10080/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 CCTV电视指南,http://101.71.255.229:6610/zjhs/2/10007/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 广西卫视,http://101.71.255.229:6610/zjhs/2/10014/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 江苏卫视,http://101.71.255.229:6610/zjhs/2/10028/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://101.71.255.229:6610/zjhs/2/10027/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 浙江卫视,http://101.71.255.229:6610/zjhs/2/10059/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 湖南卫视,http://101.71.255.229:6610/zjhs/2/10024/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://101.71.255.229:6610/zjhs/2/10023/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 湖北卫视,http://101.71.255.229:6610/zjhs/2/10022/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://101.71.255.229:6610/zjhs/2/10021/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 山东卫视,http://101.71.255.229:6610/zjhs/2/10040/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://101.71.255.229:6610/zjhs/2/10039/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 山西卫视,http://101.71.255.229:6610/zjhs/2/10041/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 安徽卫视,http://101.71.255.229:6610/zjhs/2/10003/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://101.71.255.229:6610/zjhs/2/10002/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 东方卫视,http://101.71.255.229:6610/zjhs/2/10009/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://101.71.255.229:6610/zjhs/2/10008/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 广东卫视,http://101.71.255.229:6610/zjhs/2/10013/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://101.71.255.229:6610/zjhs/2/10012/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 甘肃卫视,http://101.71.255.229:6610/zjhs/2/10011/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 北京卫视,http://101.71.255.229:6610/zjhs/2/10005/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 河北卫视,http://101.71.255.229:6610/zjhs/2/10017/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 陕西卫视,http://101.71.255.229:6610/zjhs/2/10042/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
 海南卫视,http://101.71.255.229:6610/zjhs/2/10034/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
