央视频道,#genre#
 宁夏卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/7527747602951312973/1.m3u8?channel-id=ystenlive&Contentid=7527747602951312973&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=7527747602951312973&owchid=ystenlive&owsid=7951969344462077932$天途电信源
 西藏卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/6603041244077933770/1.m3u8?channel-id=ystenlive&Contentid=6603041244077933770&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=6603041244077933770&owchid=ystenlive&owsid=7951969344462206373$天途电信源
 广西卫视,http://101.71.255.229:6610/zjhs/2/10014/index.m3u8?virtualDomain=zjhs.live_hls.zte.com$浙江联通源
 江苏卫视,http://101.71.255.229:6610/zjhs/2/10028/index.m3u8?virtualDomain=zjhs.live_hls.zte.com$浙江联通源
 浙江卫视,http://101.71.255.229:6610/zjhs/2/10059/index.m3u8?virtualDomain=zjhs.live_hls.zte.com$浙江联通源
 湖南卫视,http://101.71.255.229:6610/zjhs/2/10024/index.m3u8?virtualDomain=zjhs.live_hls.zte.com$浙江联通源
 湖北卫视,http://101.71.255.229:6610/zjhs/2/10022/index.m3u8?virtualDomain=zjhs.live_hls.zte.com$浙江联通源
 山东卫视,http://101.71.255.229:6610/zjhs/2/10040/index.m3u8?virtualDomain=zjhs.live_hls.zte.com$浙江联通源
 山西卫视,http://101.71.255.229:6610/zjhs/2/10041/index.m3u8?virtualDomain=zjhs.live_hls.zte.com$浙江联通源
 安徽卫视,http://101.71.255.229:6610/zjhs/2/10003/index.m3u8?virtualDomain=zjhs.live_hls.zte.com$浙江联通源
 东方卫视,http://101.71.255.229:6610/zjhs/2/10009/index.m3u8?virtualDomain=zjhs.live_hls.zte.com$浙江联通源
 广东卫视,http://101.71.255.229:6610/zjhs/2/10013/index.m3u8?virtualDomain=zjhs.live_hls.zte.com$浙江联通源
 甘肃卫视,http://101.71.255.229:6610/zjhs/2/10011/index.m3u8?virtualDomain=zjhs.live_hls.zte.com$浙江联通源
 北京卫视,http://101.71.255.229:6610/zjhs/2/10005/index.m3u8?virtualDomain=zjhs.live_hls.zte.com$浙江联通源
 河北卫视,http://101.71.255.229:6610/zjhs/2/10017/index.m3u8?virtualDomain=zjhs.live_hls.zte.com$浙江联通源
 陕西卫视,http://101.71.255.229:6610/zjhs/2/10042/index.m3u8?virtualDomain=zjhs.live_hls.zte.com$浙江联通源
 海南卫视,http://101.71.255.229:6610/zjhs/2/10034/index.m3u8?virtualDomain=zjhs.live_hls.zte.com$浙江联通源
 深圳卫视,http://101.71.255.229:6610/zjhs/2/10045/index.m3u8?virtualDomain=zjhs.live_hls.zte.com$浙江联通源
 内蒙古卫视,http://101.71.255.229:6610/zjhs/2/10035/index.m3u8?virtualDomain=zjhs.live_hls.zte.com$浙江联通源
 天津卫视,http://101.71.255.229:6610/zjhs/2/10048/index.m3u8?virtualDomain=zjhs.live_hls.zte.com$浙江联通源
 西藏卫视,http://101.71.255.229:6610/zjhs/2/10049/index.m3u8?virtualDomain=zjhs.live_hls.zte.com$浙江联通源
 宁夏卫视,http://101.71.255.229:6610/zjhs/2/10036/index.m3u8?virtualDomain=zjhs.live_hls.zte.com$浙江联通源
 兵团卫视,http://101.71.255.229:6610/zjhs/2/10006/index.m3u8?virtualDomain=zjhs.live_hls.zte.com$浙江联通源
 青海卫视,http://101.71.255.229:6610/zjhs/2/10038/index.m3u8?virtualDomain=zjhs.live_hls.zte.com$浙江联通源
 新疆卫视,http://101.71.255.229:6610/zjhs/2/10050/index.m3u8?virtualDomain=zjhs.live_hls.zte.com$浙江联通源
 黑龙江卫视,http://101.71.255.229:6610/zjhs/2/10020/index.m3u8?virtualDomain=zjhs.live_hls.zte.com$浙江联通源
 东南卫视,http://101.71.255.229:6610/zjhs/2/10093/index.m3u8?virtualDomain=zjhs.live_hls.zte.com$浙江联通源
 云南卫视,http://101.71.255.229:6610/zjhs/2/10054/index.m3u8?virtualDomain=zjhs.live_hls.zte.com$浙江联通源
 贵州卫视,http://101.71.255.229:6610/zjhs/2/10094/index.m3u8?virtualDomain=zjhs.live_hls.zte.com$浙江联通源
 河南卫视,http://101.71.255.229:6610/zjhs/2/10095/index.m3u8?virtualDomain=zjhs.live_hls.zte.com$浙江联通源
 吉林卫视,http://101.71.255.229:6610/zjhs/2/10096/index.m3u8?virtualDomain=zjhs.live_hls.zte.com$浙江联通源
 江西卫视,http://101.71.255.229:6610/zjhs/2/10097/index.m3u8?virtualDomain=zjhs.live_hls.zte.com$浙江联通源
 辽宁卫视,http://101.71.255.229:6610/zjhs/2/10098/index.m3u8?virtualDomain=zjhs.live_hls.zte.com$浙江联通源
 四川卫视,http://101.71.255.229:6610/zjhs/2/10099/index.m3u8?virtualDomain=zjhs.live_hls.zte.com$浙江联通源
 重庆卫视,http://101.71.255.229:6610/zjhs/2/10102/index.m3u8?virtualDomain=zjhs.live_hls.zte.com$浙江联通源
 江西卫视,http://112.17.40.140/PLTV/88888888/224/3221226557/index.m3u8$浙江移动源
 河南卫视,http://112.17.40.140/PLTV/88888888/224/3221226130/index.m3u8$浙江移动源
 辽宁卫视,http://112.17.40.140/PLTV/88888888/224/3221226148/index.m3u8$浙江移动源
 重庆卫视,http://112.17.40.140/PLTV/88888888/224/3221226217/index.m3u8$浙江移动源
 天津卫视,http://112.17.40.140/PLTV/88888888/224/3221226412/index.m3u8$浙江移动源
 浙江卫视,http://112.17.40.140/PLTV/88888888/224/3221226474/index.m3u8$浙江移动源
 天津卫视,http://112.17.40.140/PLTV/88888888/224/3221226488/index.m3u8$浙江移动源
 安徽卫视,http://112.17.40.140/PLTV/88888888/224/3221226490/index.m3u8$浙江移动源
 黑龙江卫视,http://112.17.40.140/PLTV/88888888/224/3221226555/index.m3u8$浙江移动源
 湖北卫视,http://112.17.40.140/PLTV/88888888/224/3221226547/index.m3u8$浙江移动源
 深圳卫视,http://112.17.40.140/PLTV/88888888/224/3221226486/index.m3u8$浙江移动源
 北京卫视,http://112.17.40.140/PLTV/88888888/224/3221226545/index.m3u8$浙江移动源
 东方卫视,http://112.17.40.140/PLTV/88888888/224/3221226549/index.m3u8$浙江移动源
 江苏卫视,http://112.17.40.140/PLTV/88888888/224/3221226567/index.m3u8$浙江移动源
 湖南卫视,http://112.17.40.140/PLTV/88888888/224/3221226569/index.m3u8$浙江移动源
 东方卫视,http://112.17.40.140/PLTV/88888888/224/3221226581/index.m3u8$浙江移动源
 广东卫视,http://112.17.40.140/PLTV/88888888/224/3221226585/index.m3u8$浙江移动源
 山东卫视,http://112.17.40.140/PLTV/88888888/224/3221226587/index.m3u8$浙江移动源
 云南卫视,http://112.17.40.140/PLTV/88888888/224/3221226241/index.m3u8$浙江移动源
 四川卫视,http://112.17.40.140/PLTV/88888888/224/3221226215/index.m3u8$浙江移动源
 广西卫视,http://112.17.40.140/PLTV/88888888/224/3221226211/index.m3u8$浙江移动源
 宁夏卫视,http://112.17.40.140/PLTV/88888888/224/3221226209/index.m3u8$浙江移动源
 青海卫视,http://112.17.40.140/PLTV/88888888/224/3221226191/index.m3u8$浙江移动源
 甘肃卫视,http://112.17.40.140/PLTV/88888888/224/3221226187/index.m3u8$浙江移动源
 兵团卫视,http://112.17.40.140/PLTV/88888888/224/3221226186/index.m3u8$浙江移动源
 陕西卫视,http://112.17.40.140/PLTV/88888888/224/3221226177/index.m3u8$浙江移动源
 西藏卫视,http://112.17.40.140/PLTV/88888888/224/3221226160/index.m3u8$浙江移动源
 吉林卫视,http://112.17.40.140/PLTV/88888888/224/3221226158/index.m3u8$浙江移动源
 贵州卫视,http://112.17.40.140/PLTV/88888888/224/3221226146/index.m3u8$浙江移动源
 东南卫视,http://112.17.40.140/PLTV/88888888/224/3221226134/index.m3u8$浙江移动源
 新疆卫视,http://112.17.40.140/PLTV/88888888/224/3221226124/index.m3u8$浙江移动源
 山西卫视,http://112.17.40.140/PLTV/88888888/224/3221226114/index.m3u8$浙江移动源
 海南卫视,http://112.17.40.140/PLTV/88888888/224/3221226116/index.m3u8$浙江移动源
 河北卫视,http://112.17.40.140/PLTV/88888888/224/3221226110/index.m3u8$浙江移动源
 北京卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/btv1_2_hd.m3u8$追光者源
 天津卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/tianjin_2_hd.m3u8$追光者源
 东方卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/dongfang_2_hd.m3u8$追光者源
 重庆卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/chongqing_2_hd.m3u8$追光者源
 河北卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/hebei_2_hd.m3u8$追光者源
 山西卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/shan1xi_2_hd.m3u8$追光者源
 辽宁卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/liaoning_2_hd.m3u8$追光者源
 吉林卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/jilin_2_hd.m3u8$追光者源
 黑龙江卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/heilongjiang_2_hd.m3u8$追光者源
 安徽卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/anhui_2_hd.m3u8$追光者源
 东南卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/dongnan_2_hd.m3u8$追光者源
 江西卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/jiangxi_2_hd.m3u8$追光者源
 山东卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/shandong_2_hd.m3u8$追光者源
 河南卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/henan_2_hd.m3u8$追光者源
 湖北卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/hubei_2_hd.m3u8$追光者源
 广东卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/guangdong_2_hd.m3u8$追光者源
 深圳卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/shenzhen_2_hd.m3u8$追光者源
 海南卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/travel_2_hd.m3u8$追光者源
 四川卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/sichuan_2_hd.m3u8$追光者源
 贵州卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/guizhou_2_hd.m3u8$追光者源
 云南卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/yunnan_2_hd.m3u8$追光者源
 陕西卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/shan3xi_2_hd.m3u8$追光者源
 甘肃卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/gansu_2_hd.m3u8$追光者源
 青海卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/qinghai_2_hd.m3u8$追光者源
 内蒙古卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/neimenggu_2_hd.m3u8$追光者源
 广西卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/guangxi_2_hd.m3u8$追光者源
 西藏卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/xizang_2_hd.m3u8$追光者源
 宁夏卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/ningxia_2_hd.m3u8$追光者源
 新疆卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/xinjiang_2_hd.m3u8$追光者源
 浙江卫视,http://223.110.241.150:6610/gitv/live1/G_ZHEJIANG/G_ZHEJIANG/$江苏移动源
 江苏卫视,http://223.110.241.150:6610/gitv/live1/JSWS-HD/JSWS-HD/$江苏移动源
 湖南卫视,http://223.110.241.150:6610/gitv/live1/G_HUNAN/G_HUNAN/$江苏移动源
 安徽卫视,http://223.110.241.150:6610/gitv/live1/AHWS/AHWS/$江苏移动源
 辽宁卫视,http://223.110.241.150:6610/gitv/live1/LNWS/LNWS/$江苏移动源
 山东卫视,http://223.110.241.150:6610/gitv/live1/SDWS/SDWS/$江苏移动源
 广西卫视,http://223.110.241.150:6610/gitv/live1/GXWS/GXWS/$江苏移动源
 海南卫视,http://223.110.241.150:6610/gitv/live1/LYWS/LYWS/$江苏移动源
 重庆卫视,http://223.110.241.150:6610/gitv/live1/G_CHONGQING/G_CHONGQING/$江苏移动源
 四川卫视,http://223.110.241.150:6610/gitv/live1/SCWS/SCWS/$江苏移动源
 河南卫视,http://223.110.241.150:6610/gitv/live1/HENAN/HENAN/$江苏移动源
 东南卫视,http://223.110.241.150:6610/gitv/live1/DNWS/DNWS/$江苏移动源
 天津卫视,http://223.110.241.150:6610/gitv/live1/TJWS/TJWS/$江苏移动源
 江西卫视,http://223.110.241.150:6610/gitv/live1/JXWS/JXWS/$江苏移动源
 湖北卫视,http://223.110.241.150:6610/gitv/live1/G_HUBEI/G_HUBEI/$江苏移动源
 吉林卫视,http://223.110.241.150:6610/gitv/live1/G_JILIN/G_JILIN/$江苏移动源
 山西卫视,http://223.110.241.150:6610/gitv/live1/SXWS/SXWS/$江苏移动源
 贵州卫视,http://223.110.241.150:6610/gitv/live1/G_GUIZHOU/G_GUIZHOU/$江苏移动源
 青海卫视,http://223.110.241.150:6610/gitv/live1/G_QINGHAI/G_QINGHAI/$江苏移动源
 内蒙古卫视,http://223.110.241.150:6610/gitv/live1/G_NEIMENGGU/G_NEIMENGGU/$江苏移动源
 云南卫视,http://223.110.241.150:6610/gitv/live1/G_YUNNAN/G_YUNNAN/$江苏移动源
 河北卫视,http://223.110.241.150:6610/gitv/live1/G_HEBEI/G_HEBEI/$江苏移动源
 宁夏卫视,http://223.110.241.150:6610/gitv/live1/G_NINGXIA/G_NINGXIA/$江苏移动源
 新疆卫视,http://223.110.241.150:6610/gitv/live1/G_XINJIANG/G_XINJIANG/$江苏移动源
 甘肃卫视,http://223.110.241.150:6610/gitv/live1/G_GANSU/G_GANSU/$江苏移动源
 西藏卫视,http://223.110.241.150:6610/gitv/live1/G_XIZANG/G_XIZANG/$江苏移动源
 东方卫视,http://223.110.241.150:6610/gitv/live1/G_DONGFANG/G_DONGFANG/$江苏移动源
 北京卫视,http://223.110.241.150:6610/gitv/live1/G_BEIJING/G_BEIJING/$江苏移动源
 广东卫视,http://223.110.241.150:6610/gitv/live1/G_GUANGDONG/G_GUANGDONG/$江苏移动源
 深圳卫视,http://223.110.241.150:6610/gitv/live1/G_SHENZHEN/G_SHENZHEN/$江苏移动源
 黑龙江卫视,http://223.110.241.150:6610/gitv/live1/G_HEILONGJIANG/G_HEILONGJIANG/$江苏移动源
 兵团卫视,http://223.110.241.150:6610/gitv/live1/G_BINGTUAN/G_BINGTUAN/$江苏移动源
 陕西卫视,http://223.110.241.150:6610/gitv/live1/G_SHANXI/G_SHANXI/$江苏移动源
 南方卫视（广东）,http://223.110.241.150:6610/gitv/live1/G_NANFANG/G_NANFANG/$江苏移动源
 厦门卫视,http://223.110.241.150:6610/gitv/live1/G_XIAMEN/G_XIAMEN/$江苏移动源
 山东卫视,http://223.110.241.150:6610/gitv/live1/G_SHANDONG-HQ/G_SHANDONG-HQ/$江苏移动源
 延边卫视,http://223.110.241.150:6610/gitv/live1/G_YANBIAN/G_YANBIAN/$江苏移动源
 康巴卫视,http://223.110.241.150:6610/gitv/live1/G_KANGBA/G_KANGBA/$江苏移动源
 农林卫视,http://223.110.241.150:6610/gitv/live1/G_NONGLIN/G_NONGLIN/$江苏移动源
 安多卫视,http://223.110.241.150:6610/gitv/live1/G_ANDUO/G_ANDUO/$江苏移动源
 山东卫视,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;playtoken=ABCDEFGHIGK&amp;programid=4200000043.m3u8$湖北广电源
 天津卫视,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;playtoken=ABCDEFGHIGK&amp;programid=4200000047.m3u8$湖北广电源
 河北卫视,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;playtoken=ABCDEFGHIGK&amp;programid=4200000049.m3u8$湖北广电源
 山西卫视,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;playtoken=ABCDEFGHIGK&amp;programid=4200000050.m3u8$湖北广电源
 湖北卫视,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;playtoken=ABCDEFGHIGK&amp;programid=4200000254.m3u8$湖北广电源
 河南卫视,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;playtoken=ABCDEFGHIGK&amp;programid=4200000052.m3u8$湖北广电源
 陕西卫视,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;playtoken=ABCDEFGHIGK&amp;programid=4200000056.m3u8$湖北广电源
 内蒙古卫视,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;playtoken=ABCDEFGHIGK&amp;programid=4200000057.m3u8$湖北广电源
 广西卫视,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;playtoken=ABCDEFGHIGK&amp;programid=4200000059.m3u8$湖北广电源
 湖北卫视,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;playtoken=ABCDEFGHIGK&amp;programid=4200000144.m3u8$湖北广电源
 北京卫视,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;playtoken=ABCDEFGHIGK&amp;programid=4200000149.m3u8$湖北广电源
 东方卫视,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;playtoken=ABCDEFGHIGK&amp;programid=4200000150.m3u8$湖北广电源
 江苏卫视,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;playtoken=ABCDEFGHIGK&amp;programid=4200000152.m3u8$湖北广电源
 湖南卫视,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;playtoken=ABCDEFGHIGK&amp;programid=4200000153.m3u8$湖北广电源
 深圳卫视,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;playtoken=ABCDEFGHIGK&amp;programid=4200000155.m3u8$湖北广电源
 辽宁卫视,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;playtoken=ABCDEFGHIGK&amp;programid=4200000159.m3u8$湖北广电源
 吉林卫视,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;playtoken=ABCDEFGHIGK&amp;programid=4200000061.m3u8$湖北广电源
 宁夏卫视,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;playtoken=ABCDEFGHIGK&amp;programid=4200000063.m3u8$湖北广电源
 云南卫视,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;playtoken=ABCDEFGHIGK&amp;programid=4200000064.m3u8$湖北广电源
 贵州卫视,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;playtoken=ABCDEFGHIGK&amp;programid=4200000165.m3u8$湖北广电源
 安徽卫视,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;playtoken=ABCDEFGHIGK&amp;programid=4200000167.m3u8$湖北广电源
 江西卫视,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;playtoken=ABCDEFGHIGK&amp;programid=4200000173.m3u8$湖北广电源
 重庆卫视,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;playtoken=ABCDEFGHIGK&amp;programid=4200000186.m3u8$湖北广电源
 四川卫视,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;playtoken=ABCDEFGHIGK&amp;programid=4200000187.m3u8$湖北广电源
 黑龙江卫视,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;playtoken=ABCDEFGHIGK&amp;programid=4200000188.m3u8$湖北广电源
 青海卫视,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;playtoken=ABCDEFGHIGK&amp;programid=4200000062.m3u8$湖北广电源
 甘肃卫视,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;playtoken=ABCDEFGHIGK&amp;programid=4200000065.m3u8$湖北广电源
 兵团卫视,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;playtoken=ABCDEFGHIGK&amp;programid=4200000074.m3u8$湖北广电源
 新疆卫视,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;playtoken=ABCDEFGHIGK&amp;programid=4200000076.m3u8$湖北广电源
 西藏卫视,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&amp;protocol=hls&amp;accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&amp;playtoken=ABCDEFGHIGK&amp;programid=4200000132.m3u8$湖北广电源
 北京卫视,http://111.48.79.174/tlivecloud-cdn.ysp.cctv.cn/013/2000272103.m3u8$央视频源
 辽宁卫视,http://111.48.79.174/tlivecloud-cdn.ysp.cctv.cn/013/2000281303.m3u8$央视频源
 吉林卫视,http://111.48.79.174/tlivecloud-cdn.ysp.cctv.cn/013/2000284703.m3u8$央视频源
 宁夏卫视,http://111.48.79.174/tlivecloud-cdn.ysp.cctv.cn/013/2000285103.m3u8$央视频源
 海南卫视,http://111.48.79.174/tlivecloud-cdn.ysp.cctv.cn/013/2000291503.m3u8$央视频源
 深圳卫视,http://111.48.79.174/tlivecloud-cdn.ysp.cctv.cn/013/2000292203.m3u8$央视频源
 东方卫视,http://111.48.79.174/tlivecloud-cdn.ysp.cctv.cn/013/2000292403.m3u8$央视频源
 东南卫视,http://111.48.79.174/tlivecloud-cdn.ysp.cctv.cn/013/2000292503.m3u8$央视频源
 广东卫视,http://111.48.79.174/tlivecloud-cdn.ysp.cctv.cn/013/2000292703.m3u8$央视频源
 河北卫视,http://111.48.79.174/tlivecloud-cdn.ysp.cctv.cn/013/2000293403.m3u8$央视频源
 贵州卫视,http://111.48.79.174/tlivecloud-cdn.ysp.cctv.cn/013/2000293303.m3u8$央视频源
 江西卫视,http://111.48.79.174/tlivecloud-cdn.ysp.cctv.cn/013/2000294103.m3u8$央视频源
 黑龙江卫视,http://111.48.79.174/tlivecloud-cdn.ysp.cctv.cn/013/2000293903.m3u8$央视频源
 湖北卫视,http://111.48.79.174/tlivecloud-cdn.ysp.cctv.cn/013/2000294503.m3u8$央视频源
 广西卫视,http://111.48.79.174/tlivecloud-cdn.ysp.cctv.cn/013/2000294203.m3u8$央视频源
 陕西卫视,http://111.48.79.174/tlivecloud-cdn.ysp.cctv.cn/013/2000294403.m3u8$央视频源
 山东卫视,http://111.48.79.174/tlivecloud-cdn.ysp.cctv.cn/013/2000294803.m3u8$央视频源
 甘肃卫视,http://111.48.79.174/tlivecloud-cdn.ysp.cctv.cn/013/2000294603.m3u8$央视频源
 青海卫视,http://111.48.79.174/tlivecloud-cdn.ysp.cctv.cn/013/2000294703.m3u8$央视频源
 天津卫视,http://111.48.79.174/tlivecloud-cdn.ysp.cctv.cn/013/2000295103.m3u8$央视频源
 四川卫视,http://111.48.79.174/tlivecloud-cdn.ysp.cctv.cn/013/2000295003.m3u8$央视频源
 浙江卫视,http://111.48.79.174/tlivecloud-cdn.ysp.cctv.cn/013/2000295503.m3u8$央视频源
 江苏卫视,http://111.48.79.174/tlivecloud-cdn.ysp.cctv.cn/013/2000295603.m3u8$央视频源
 河南卫视,http://111.48.79.174/tlivecloud-cdn.ysp.cctv.cn/013/2000296103.m3u8$央视频源
 湖南卫视,http://111.48.79.174/tlivecloud-cdn.ysp.cctv.cn/013/2000296203.m3u8$央视频源
 重庆卫视,http://111.48.79.174/tlivecloud-cdn.ysp.cctv.cn/013/2000297803.m3u8$央视频源
